VideoDuration,PubliedDate,VideoID,VideoImageURL,VideoTitle,VideoURL,VideoViews,Like,Unlike,Khan Style%,Animation%  ,Talking Head%                 ,Whiteboard%
PT14M43S,8/19/2019,MnVs1Oq0QEQ,https://i.ytimg.com/vi/MnVs1Oq0QEQ/maxresdefault.jpg,6th Std English || Grammar Time || Parts of Speech || English Grammar || Prose,https://www.youtube.com/embed/MnVs1Oq0QEQ,24663,132,34,0,90,25,20
PT3M33S,4/29/2020,41eVMYPCWTQ,https://i.ytimg.com/vi/41eVMYPCWTQ/maxresdefault.jpg,Prime and Composite Numbers | Mathematics Grade 4 | Periwinkle,https://www.youtube.com/embed/41eVMYPCWTQ,404062,542,1,0,90,25,20
PT16M40S,10/16/2019,tN9lN0hTLsY,https://i.ytimg.com/vi/tN9lN0hTLsY/maxresdefault.jpg,Whole Numbers | Ap&TS syllabus Class 6 Maths | Full lesson,https://www.youtube.com/embed/tN9lN0hTLsY,151375,985,20,0,90,25,2
PT20M36S,2/13/2018,E-ou94u1FBE,https://i.ytimg.com/vi/E-ou94u1FBE/maxresdefault.jpg,Division ||  3th std Maths Syllabus || Exercises and Activities || Easy Way to Learn Maths for Kids,https://www.youtube.com/embed/E-ou94u1FBE,241045,452,30,0,90,25,2
PT596M19S,9/29/2019,dz7Ntp7KQGA,https://i.ytimg.com/vi/dz7Ntp7KQGA/maxresdefault.jpg,Ethical Hacking Full Course - Learn Ethical Hacking in 10 Hours | Ethical Hacking Tutorial | Edureka,https://www.youtube.com/embed/dz7Ntp7KQGA,6207308,326,25,0,90,25,0
PT62M40S,10/16/2020,25gGVMaynPk,https://i.ytimg.com/vi/25gGVMaynPk/maxresdefault.jpg,Lesson 24. Indices | Maths Session for Grade 06,https://www.youtube.com/embed/25gGVMaynPk,4896,652,52,0,95,25,20
PT4M14S,8/3/2018,2Xpp-UahJB0,https://i.ytimg.com/vi/2Xpp-UahJB0/hqdefault.jpg,u0db6\u0dd4\u0daf\u0dca\u0db0\u0dd2\u0db8\u0dad\u0dd4\u0db1\u0dca\u0da7 \u0db4\u0db8\u0db1\u0dba\u0dd2 \u0dc0\u0dd2\u0dc3\u0daf\u0db1\u0dca\u0db1 \u0db4\u0dd4\u0dbd\u0dd4\u0dc0\u0db1\u0dca | Sinhala Brainy Quiz,"https://www.youtube.com/embed/2Xpp-UahJB0"", ",768362,759,21,,95,1,2
PT76M37S,7/2/2020,QKvJELYdRRA,https://i.ytimg.com/vi/QKvJELYdRRA/maxresdefault.jpg,Lesson 10. Indices | Maths Session for Grade 08,https://www.youtube.com/embed/QKvJELYdRRA,10149,546,32,5,95,51,2
PT5M32S,9/3/2017,BUJKEDqGp1U,https://i.ytimg.com/vi/BUJKEDqGp1U/maxresdefault.jpg,Laws of Indices - Part 1 | Algebra | Maths | FuseSchool,https://www.youtube.com/embed/BUJKEDqGp1U,250027,859,25,5,95,51,2
PT10M5S,1/30/2019,zUmvpkhvW8,https://i.ytimg.com/vi/-zUmvpkhvW8/maxresdefault.jpg,Math Antics - Intro To Exponents (aka Indices),https://www.youtube.com/embed/-zUmvpkhvW8,838236,652,36,5,95,51,20
PT14M6S,10/27/2019,RY2wQY70TeY,https://i.ytimg.com/vi/RY2wQY70TeY/maxresdefault.jpg,26 FAST MATHS TRICKS YOU MUST KNOW,https://www.youtube.com/embed/RY2wQY70TeY,8499743,458,56,5,95,51,20
