VideoDuration,PubliedDate,VideoID,VideoImageURL,VideoTitle,VideoURL,VideoViews,Like,Unlike,Khan Style%,Animation%  ,Talking Head%                 ,Whiteboard%
PT7M33S,10/7/2009,sEU5uaf-Tu4,https://i.ytimg.com/vi/sEU5uaf-Tu4/hqdefault.jpg,Understand and Learn the Rules of Positive and Negative Numbers,https://www.youtube.com/embed/sEU5uaf-Tu4,1090475,968,96,5,95,5,20
PT1M51S,1/13/2017,6U1kCOuNpR4,https://i.ytimg.com/vi/6U1kCOuNpR4/maxresdefault.jpg,Negative Numbers: An Overview,https://www.youtube.com/embed/6U1kCOuNpR4,152480,753,36,0,95,5,20
PT3M25S,11/9/2017,NUqAsCgdArM,https://i.ytimg.com/vi/NUqAsCgdArM/maxresdefault.jpg,Directed numbers | Multiplication | Division,https://www.youtube.com/embed/NUqAsCgdArM,3398,65,52,0,95,5,20
PT3M20S,1/9/2021,1DKWG5CBeek,https://i.ytimg.com/vi/1DKWG5CBeek/maxresdefault.jpg,Subtracting Integers | How to Subtract Positive and Negative Integers,https://www.youtube.com/embed/1DKWG5CBeek,41597,98,25,0,95,5,10
PT3M44S,11/8/2017,jDSDvrO52Fc,https://i.ytimg.com/vi/jDSDvrO52Fc/maxresdefault.jpg,Directed numbers | Addition | Subtractio,https://www.youtube.com/embed/jDSDvrO52Fc,10466,32,65,0,95,5,10
PT6M46S,1/8/2021,CfkaifC7tGY,https://i.ytimg.com/vi/CfkaifC7tGY/maxresdefault.jpg,Adding Integers | How to Add Positive and Negative Integers,https://www.youtube.com/embed/CfkaifC7tGY,36725,42,89,0,95,5,10
PT5M54S,12/23/2013,cLP7INqs3JM,https://i.ytimg.com/vi/cLP7INqs3JM/maxresdefault.jpg,Introduction to rational and irrational numbers | Algebra I | Khan Academ,https://www.youtube.com/embed/cLP7INqs3JM,1667247,685,56,5,5,15,10
PT6M57S,4/16/2012,Y6M89-6106I,https://i.ytimg.com/vi/Y6M89-6106I/maxresdefault.jpg,Math Antics - Multi-Digit Subtraction,https://www.youtube.com/embed/Y6M89-6106I,3323498,968,102,5,5,15,10
PT8M10S,7/8/2015,P9FfD7FEL-Y,https://i.ytimg.com/vi/P9FfD7FEL-Y/maxresdefault.jpg,Directed Number,"https://www.youtube.com/embed/P9FfD7FEL-Y"", ",5814,210,15,5,5,15,85
PT2M1S,1/13/2017,DBSviXhkubg,https://i.ytimg.com/vi/DBSviXhkubg/maxresdefault.jpg,A Trick for Adding and Subtracting Negative Numbers,https://www.youtube.com/embed/DBSviXhkubg,249862,752,65,5,5,15,85
PT12M7S,5/22/2015,NybHckSEQBI,https://i.ytimg.com/vi/NybHckSEQBI/maxresdefault.jpg,Algebra Basics: What Is Algebra? - Math Antics,https://www.youtube.com/embed/NybHckSEQB,4946112,352,85,5,5,15,85
PT14M28S,5/1/2019,bXkewQ7WEdI,https://i.ytimg.com/vi/bXkewQ7WEdI/maxresdefault.jpg,Math Antics - Scientific Notation,https://www.youtube.com/embed/bXkewQ7WEdI,838670,856,105,0,5,15,85
PT43M9S,5/8/2018,srWH6a-DJyY,https://i.ytimg.com/vi/srWH6a-DJyY/maxresdefault.jpg,Part-1 : Rational Numbers | Mathematics | Class 8 | CBSE Syllabu,https://www.youtube.com/embed/srWH6a-DJyY,28376,695,52,0,5,15,85
PT5M43S,7/4/2015,eDv6p2A15Eo,https://i.ytimg.com/vi/eDv6p2A15Eo/maxresdefault.jpg,Let\u2019s Learn Good Behaviour | Good Manners For Kids | Good Habits For Kids | Pre School Junior,https://www.youtube.com/embed/eDv6p2A15Eo,812741,853,85,0,5,15,85
PT11M43S,1/25/2017,uSXcjhhBSAM,https://i.ytimg.com/vi/uSXcjhhBSAM/maxresdefault.jpg,Maths Help - 35.  Addition & Subtraction of Directed Numbers,https://www.youtube.com/embed/uSXcjhhBSAM,24927,962,96,5,5,15,85
PT1M51S,1/13/2017,6U1kCOuNpR4,https://i.ytimg.com/vi/6U1kCOuNpR4/maxresdefault.jpg,Negative Numbers: An Overview,https://www.youtube.com/embed/6U1kCOuNpR4,152480,458,52,5,5,15,85
PT12M54S,6/28/2017,jVvvUiExjes,https://i.ytimg.com/vi/jVvvUiExjes/maxresdefault.jpg,Adding and Subtracting Integers Using a Simple Method,https://www.youtube.com/embed/jVvvUiExjes,1574736,956,63,5,0,15,85
