VideoDuration,PubliedDate,VideoID,VideoImageURL,VideoTitle,VideoURL,VideoViews,Like,Unlike,Khan Style%,Animation%  ,Talking Head%                 ,Whiteboard%
PT7M29S,2/8/2019,05Z_dudVav0,https://i.ytimg.com/vi/05Z_dudVav0/maxresdefault.jpg,Introduction to Sets for Roster Method & Set Builder Form | Algebra |  Math | Letstute,https://www.youtube.com/embed/05Z_dudVav0,311676,654,99,0,12,85,10
PT4M32S,12/2/2017,6TDsT0enyxs,https://i.ytimg.com/vi/6TDsT0enyxs/maxresdefault.jpg,Circle And Its Construction | Mathematics Grade 5 | Periwinkle,https://www.youtube.com/embed/6TDsT0enyxs,131290,952,88,0,1,84,10
PT5M43S,5/1/2020,https://i.ytimg.com/vi/lzXv84rO9JI/maxresdefault.jpg,https://i.ytimg.com/vi/lzXv84rO9JI/maxresdefault.jpg,Highest Common Factor (HCF) | Mathematics Grade 4 | Periwinkle,https://www.youtube.com/embed/lzXv84rO9JI,291544,658,88,0,1,86,15
PT4M39S,5/1/2020,qKV_TiZqaMY,https://i.ytimg.com/vi/qKV_TiZqaMY/maxresdefault.jpg,Multiples | Mathematics Grade 4 | Periwinkle,https://www.youtube.com/embed/qKV_TiZqaMY,223315,254,44,0,75,85,15
PT3M49S,4/17/2019,yEbc2uySYAQ,https://i.ytimg.com/vi/yEbc2uySYAQ/maxresdefault.jpg,Cubes Of Numbers | Mathematics Grade 5 | Periwinkle,https://www.youtube.com/embed/yEbc2uySYAQ,25599,698,55,0,10,85,15
PT4M41S,10/27/2018,69lzkfvFUqQ,https://i.ytimg.com/vi/69lzkfvFUqQ/maxresdefault.jpg,"Simple Tenses - Present, Past and Future | English Grammar & Composition Grade 4 | Periwinkl",https://www.youtube.com/embed/69lzkfvFU,373965,522,66,0,12,85,15
PT9M17S,6/9/2017,Ts5nn5EQKF4,https://i.ytimg.com/vi/Ts5nn5EQKF4/maxresdefault.jpg,Number Systems | Mathematics Grade 5 | Periwinkle,https://www.youtube.com/embed/Ts5nn5EQKF4,254899,666,33,0,1,85,15
PT6M18S,11/27/2017,CqrYYiffPr0,https://i.ytimg.com/vi/CqrYYiffPr0/maxresdefault.jpg,Rules Of Divisibility | Mathematics Grade 4 | Periwinkle,https://www.youtube.com/embed/CqrYYiffPr0,612098,66,22,0,41,85,15
PT5M58S,5/3/2020,dD8JsS-TchA,https://i.ytimg.com/vi/dD8JsS-TchA/maxresdefault.jpg,Ratio | Mathematics Grade 5 | Periwinkle,https://www.youtube.com/embed/dD8JsS-TchA,126157,666,55,0,20,11,15
PT3M43S,1/22/2019,h0l79qp2p_s,https://i.ytimg.com/vi/h0l79qp2p_s/maxresdefault.jpg,Direct And Indirect Objects | English Grammar & Composition Grade 5 | Periwinkle,https://www.youtube.com/embed/h0l79qp2p_s,247868,9885,88,0,12,12,1
