VideoDuration,PubliedDate,VideoID,VideoImageURL,VideoTitle,VideoURL,VideoViews,Like,Unlike,Khan Style%,Animation%  ,Talking Head%                 ,Whiteboard%
PT6M27S,4/28/2017,8hzPIKmCHUA,https://i.ytimg.com/vi/8hzPIKmCHUA/hqdefault.jpg,Invention Of BRAILLE - Language Of The Blind  | The Dr. Binocs Show | Best Learning Video for Kids,https://www.youtube.com/embed/8hzPIKmCHUA,1381992,452,142,5,85,10,10
PT159M3S,9/3/2020,uIRWZnFKJYQ,https://i.ytimg.com/vi/uIRWZnFKJYQ/maxresdefault.jpg,Algebraic expressions full chapter | Mathematics | Class 7 | CBSE Syllabus,https://www.youtube.com/embed/uIRWZnFKJYQ,3271,125,23,5,85,20,10
PT215M31S,1/26/2021,dpiQ4xBMWPs,https://i.ytimg.com/vi/dpiQ4xBMWPs/maxresdefault.jpg,Algebraic expressions and identities full chapter | 8th class maths | CBSE Syllabus Mathematics,https://www.youtube.com/embed/dpiQ4xBMWPs,265,22,1,5,85,20,10
PT11M26S,3/21/2020,nn_6exr-ShA,https://i.ytimg.com/vi/nn_6exr-ShA/maxresdefault.jpg,Algebraic Expressions - Class 8 Math,https://www.youtube.com/embed/nn_6exr-ShA,12349,152,14,5,85,20,10
PT105M36S,6/21/2020,GYevDfFTCUs,https://i.ytimg.com/vi/GYevDfFTCUs/maxresdefault.jpg,Lesson 5. Algebraic Expressions |  Maths Session for,https://www.youtube.com/embed/GYevDfFTCUs,17366,854,21,5,85,20,10
PT161M49S,7/2/2020,CMK8cTOSilU,https://i.ytimg.com/vi/CMK8cTOSilU/maxresdefault.jpg,Lesson 6. Factors of the Algebraic Expressions | Maths Session for Grade 9,https://www.youtube.com/embed/CMK8cTOSilU,13840,753,35,5,85,25,10
PT9M55S,12/5/2019,xFP41SGNaXA,https://i.ytimg.com/vi/xFP41SGNaXA/maxresdefault.jpg,Algebraic Expressions | Class 7 | Maths| CBSE | ICSE | FREE Tutorial,https://www.youtube.com/embed/xFP41SGNaXA,86697,951,52,5,8,25,10
PT10M25S,2/21/2017,VoLZXXQL-YY,https://i.ytimg.com/vi/VoLZXXQL-YY/maxresdefault.jpg,9 Incredible Science Facts You Probably Didn't Learn At School,https://www.youtube.com/embed/VoLZXXQL-YY,27071506,8525,421,5,5,25,10
PT7M57S,2/19/2016,VqfeXMinM0U,https://i.ytimg.com/vi/VqfeXMinM0U/maxresdefault.jpg,Introduction to Algebra | Algebra for Beginners | Math | LetsTute,https://www.youtube.com/embed/VqfeXMinM0U,74984,652,21,5,85,25,10
PT4M20S,11/13/2020,sgtKab2ynrY,https://i.ytimg.com/vi/sgtKab2ynrY/maxresdefault.jpg,7 Effective Tips & Tricks In 1 Video | Mathematics study tips | Super Tips to Score 100% in Math,https://i.ytimg.com/vi/sgtKab2ynrY/maxresdefault.jpg,488462,751,32,0,85,25,10
PT16M34S,10/29/2019,kPzUmFNi2-4,https://i.ytimg.com/vi/kPzUmFNi2-4/maxresdefault.jpg,Introduction to Algebra | Ap&TS syllabus Class 6 Maths | Full lesson,https://www.youtube.com/embed/kPzUmFNi2-4,51253,241,10,0,90,25,10
PT43M9S,5/8/2018,srWH6a-DJyY,https://i.ytimg.com/vi/srWH6a-DJyY/maxresdefault.jpg,Part-1 : Rational Numbers | Mathematics | Class 8 | CBSE Syllabus,https://www.youtube.com/embed/srWH6a-DJyY,28401,620,25,0,90,25,10
PT20M45S,4/4/2021,fUOdon3y1hU,https://i.ytimg.com/vi/fUOdon3y1hU/maxresdefault.jpg,ALGEBRAIC EXPRESSIONS & EQUATIONS | GRADE 6,https://www.youtube.com/embed/fUOdon3y1hU,72932,520,52,0,90,25,10
PT22M31S,10/15/2019,Z4X2c2Grq4g,https://i.ytimg.com/vi/Z4X2c2Grq4g/maxresdefault.jpg,NCERT Grade 8 || CBSE Class 8 - Algebraic Expressions and Identities Introduction in Tamil,https://www.youtube.com/embed/Z4X2c2Grq4g,5483,145,10,0,90,25,20
PT9M46S,3/10/2018,Rr0Os2iteV4,https://i.ytimg.com/vi/Rr0Os2iteV4/maxresdefault.jpg,Basic Algebra Formulas | Part 1 | (Maths Formulas) | SSC MATHS | Shortcut World | Online CSK,https://www.youtube.com/embed/Rr0Os2iteV4,166439,854,32,0,90,25,20
PT12M55S,10/4/2016,gxOp8T-akvQ,https://i.ytimg.com/vi/gxOp8T-akvQ/maxresdefault.jpg,Multiplication Tables upto 1000 in vedic maths | Speed Maths | Vedic Mathematics,https://www.youtube.com/embed/gxOp8T-akvQ,104595,756,42,0,90,25,2
PT16M24S,9/13/2020,yhbywPcdiow,https://i.ytimg.com/vi/yhbywPcdiow/maxresdefault.jpg,Class 6 || Maths || Equations : Word Problems,https://www.youtube.com/embed/yhbywPcdiow,11296,962,15,0,90,25,2
PT13M31S,7/29/2018,y1YbMPVE5Q0,https://i.ytimg.com/vi/y1YbMPVE5Q0/maxresdefault.jpg,Algebraic Expressions - Chapter 12 - Introduction - NCERT Class 7th Maths Solutions,https://www.youtube.com/embed/y1YbMPVE5Q0,1475862,852,85,0,90,25,0
PT160M10S,7/2/2020,CT9iX5osAs4,https://i.ytimg.com/vi/CT9iX5osAs4/maxresdefault.jpg,Lesson 5. Algebraic Expressions | Maths Session for Grade 08,https://www.youtube.com/embed/CT9iX5osAs4,28776,456,45,0,95,25,20
PT12M7S,5/22/2015,NybHckSEQBI,https://i.ytimg.com/vi/NybHckSEQBI/maxresdefault.jpg,Algebra Basics: What Is Algebra? - Math Antics,https://www.youtube.com/embed/NybHckSEQBI,4949944,885,325,,95,1,2
PT14M45S,6/1/2020,20BYGqGufY8,https://i.ytimg.com/vi/20BYGqGufY8/maxresdefault.jpg,Grade 8 - Mathematics - Algebraic Expression 1 / WorksheetCloud Online Lesson,https://www.youtube.com/embed/20BYGqGufY8,13162,152,12,5,95,51,2
PT10M29S,10/23/2015,LDIiYKYvvdA,https://i.ytimg.com/vi/LDIiYKYvvdA/maxresdefault.jpg,Algebra Basics: Solving 2-Step Equations - Math Antics,https://www.youtube.com/embed/LDIiYKYvvdA,3310767,4758,852,5,95,51,2
PT105M36S,6/21/2020,GYevDfFTCUs,https://i.ytimg.com/vi/GYevDfFTCUs/maxresdefault.jpg,Lesson 5. Algebraic Expressions |  Maths Session for Grade 09,https://www.youtube.com/embed/GYevDfFTCUs,17363,524,321,5,95,51,20
PT11M54S,4/29/2016,"""v-6MShC82ow",https://i.ytimg.com/vi/v-6MShC82ow/maxresdefault.jpg,Algebra Basics: The Distributive Property - Math Antics,https://www.youtube.com/embed/v-6MShC82ow,1946437,9563,752,5,95,51,20
PT11M26S,3/21/2020,nn_6exr-ShA,https://i.ytimg.com/vi/nn_6exr-ShA/maxresdefault.jpg,Algebraic Expressions - Class 8 Math,https://www.youtube.com/embed/nn_6exr-ShA,12349,751,12,5,95,50,80
PT161M49S,7/2/2020,CMK8cTOSilU,https://i.ytimg.com/vi/CMK8cTOSilU/maxresdefault.jpg,Lesson 6. Factors of the Algebraic Expressions | Maths Session for Grade 9,https://www.youtube.com/embed/CMK8cTOSilU,13840,456,42,5,95,5,20
PT11M9S,10/23/2015,ffLLmV4mZwU,https://i.ytimg.com/vi/ffLLmV4mZwU/maxresdefault.jpg,Algebra Basics: What Are Polynomials? - Math Antics,https://www.youtube.com/embed/ffLLmV4mZwU,2773811,856,52,5,95,5,20
PT19M2S,8/12/2021,e_WWSy4pjV0,https://i.ytimg.com/vi/e_WWSy4pjV0/maxresdefault.jpg,Class-7 | Multiplication of Algebraic Expression | Algebraic Expression by ajay sir,https://www.youtube.com/embed/e_WWSy4pjV0,30,21,10,0,95,5,20
PT20M45S,4/4/2021,fUOdon3y1hU,https://i.ytimg.com/vi/fUOdon3y1hU/maxresdefault.jpg,ALGEBRAIC EXPRESSIONS & EQUATIONS | GRADE 6,https://www.youtube.com/embed/fUOdon3y1hU,72932,751,32,0,95,5,20
PT15M24S,6/3/2017,"""1_DSMABQZbk",https://i.ytimg.com/vi/1_DSMABQZbk/maxresdefault.jpg,How to become a Math Genius.\u2714\ufe0f How do genius people See a math problem! by mathOgenius,https://www.youtube.com/embed/1_DSMABQZbk,1839262,159,52,0,95,5,10
